Id,Class,Year,Season,State,Follow Up
44849,Class A,2014,Spring,Alabama,yes
44861,Class B,2014,Spring,Kentucky,yes
44912,Class B,2014,Spring,Arkansas,yes
44946,Class B,2014,Spring,Washington,yes
45049,Class A,2014,Spring,Washington,yes
45098,Class B,2014,Summer,New Jersey,yes
45150,Class B,2014,Spring,Minnesota,yes
45216,Class A,2014,Spring,Georgia,yes
45266,Class B,2014,Spring,Maryland,yes
45280,Class B,2014,Spring,Ohio,yes
45296,Class A,2014,Summer,Alabama,yes
45347,Class B,2014,Summer,Oregon,yes
45360,Class B,2014,Spring,Washington,yes
703,,,,,no
45418,Class B,2014,Summer,Wisconsin,yes
45464,Class A,2014,Summer,Alabama,yes
45498,Class B,2014,Summer,Alabama,yes
45566,Class B,2014,Winter,Florida,yes
45570,Class A,2014,Spring,Virginia,yes
45604,Class B,2014,Summer,Virginia,yes
45616,Class A,2014,Summer,Texas,yes
45652,Class B,2014,Summer,Arizona,yes
45666,Class A,2014,Winter,Colorado,yes
45726,Class B,2014,Summer,Washington,yes
45813,Class B,2014,Summer,Oregon,yes
45818,Class A,2014,Summer,Texas,yes
45830,Class B,2014,Summer,Illinois,yes
45831,Class A,2014,Summer,New York,yes
45851,Class A,2014,Summer,Missouri,yes
45876,Class B,2014,Spring,Missouri,yes
45899,Class B,2014,Summer,Washington,yes
45911,Class B,2014,Summer,Minnesota,yes
46206,Class B,2014,Summer,Virginia,yes
46243,Class B,2014,Summer,Arizona,yes
46320,Class B,2014,Summer,Pennsylvania,yes
46330,Class A,2014,Summer,California,yes
46334,Class B,2014,Summer,Kentucky,yes
46401,Class A,2014,Summer,Michigan,yes
46439,Class A,2014,Summer,Illinois,yes
46475,Class B,2014,Summer,Missouri,yes
46477,Class B,2014,Summer,Washington,yes
46502,Class B,2014,Summer,Virginia,yes
46520,Class B,2014,Spring,Washington,yes
46528,Class A,2014,Fall,West Virginia,yes
46534,Class B,2014,Summer,Michigan,yes
46546,Class B,2014,Summer,Washington,yes
46578,Class B,2014,Summer,Kentucky,yes
46604,Class B,2014,Summer,Florida,yes
46620,Class B,2014,Winter,Maryland,yes
46624,Class A,2014,Fall,Kentucky,yes
46635,Class A,2014,Spring,Ohio,yes
46641,Class B,2014,Fall,Texas,yes
46665,Class B,2014,Fall,West Virginia,yes
46676,Class B,2014,Fall,Missouri,yes
46746,Class A,2014,Summer,Alabama,yes
46749,Class B,2014,Fall,Missouri,yes
46769,Class B,2014,Fall,Washington,yes
46795,Class B,2014,Fall,Colorado,yes
46805,Class A,2014,Fall,Colorado,yes
46809,Class B,2014,Fall,Washington,yes
46817,Class B,2014,Fall,Minnesota,yes
46826,Class A,2014,Fall,Missouri,yes
46878,Class A,2014,Fall,Illinois,yes
46917,Class B,2014,Fall,Illinois,yes
46973,Class B,2014,Fall,Massachusetts,yes
47014,Class B,2014,Summer,Washington,yes
47021,Class A,2014,Fall,Florida,yes
47026,Class B,2014,Fall,North Carolina,yes
47035,Class B,2014,Fall,Washington,yes
47115,Class B,2014,Fall,Washington,yes
47160,Class B,2014,Summer,Washington,yes
47161,Class B,2014,Summer,Washington,yes
47165,Class B,2014,Summer,California,yes
47225,Class B,2014,Fall,West Virginia,yes
47249,Class A,2014,Summer,Illinois,yes
47267,Class A,2014,Fall,Kansas,yes
47305,Class B,2014,Winter,Ohio,yes
47403,Class A,2014,Winter,Illinois,yes
47408,Class B,2014,Fall,Texas,yes
47412,Class B,2014,Winter,Illinois,yes
47439,Class B,2014,Spring,Michigan,yes
47499,Class B,2014,Fall,Texas,yes
47536,Class A,2014,Spring,Arizona,yes
47557,Class B,2014,Winter,Michigan,yes
47651,Class B,2014,Winter,Kansas,yes
48403,Class B,2014,Fall,New Hampshire,yes
48429,Class A,2014,Summer,California,yes
48479,Class A,2014,Summer,Oklahoma,yes
48732,Class A,2014,Summer,Connecticut,yes
48932,Class B,2014,Winter,Washington,yes
48988,Class B,2014,Summer,New Jersey,yes
49092,Class A,2014,Summer,Washington,yes
49777,Class A,2014,Spring,Florida,yes
611,,,,,no
306,,,,,no
49869,Class B,2014,Fall,Washington,yes
51417,Class B,2014,Fall,Illinois,yes
51419,Class A,2014,Fall,Wisconsin,yes
56232,Class B,2014,Fall,Washington,yes
56270,Class B,2014,Fall,Idaho,yes
56388,Class A,2014,Summer,Missouri,yes
56438,Class A,2014,Spring,Missouri,yes
715,,,,,no
39,,,,,no
38,,,,,no
239,,,,,no
56826,Class A,2014,Summer,Texas,yes
57053,Class A,2014,Fall,Georgia,yes
57754,Class A,2014,Fall,Texas,yes
58086,Class B,2014,Summer,Ohio,yes
59343,Class B,2014,Fall,Idaho,yes
59668,Class B,2014,Summer,California,yes
64064,Class B,2014,Spring,Colorado,yes
64096,Class A,2014,Spring,Missouri,yes
65984,Class A,2014,Fall,Kansas,yes
67540,Class B,2014,Spring,North Carolina,yes
47702,Class A,2015,Winter,Texas,yes
47720,Class B,2015,Winter,Illinois,yes
47841,Class B,2015,Winter,Georgia,yes
47855,Class A,2015,Winter,Washington,yes
48012,Class A,2015,Winter,Kansas,yes
48101,Class B,2015,Winter,Connecticut,yes
48224,Class B,2015,Winter,North Carolina,yes
48243,Class B,2015,Spring,Texas,yes
48339,Class B,2015,Winter,Missouri,yes
48530,Class B,2015,Spring,Missouri,yes
48575,Class B,2015,Spring,Pennsylvania,yes
48616,Class A,2015,Spring,Montana,yes
136,,,,,no
137,,,,,no
48652,Class B,2015,Spring,Washington,yes
48665,Class A,2015,Spring,Louisiana,yes
48686,Class B,2015,Spring,Iowa,yes
48695,Class B,2015,Spring,Michigan,yes
48746,Class B,2015,Spring,Florida,yes
48777,Class B,2015,Spring,Washington,yes
48900,Class B,2015,Spring,Ohio,yes
48930,Class B,2015,Spring,Minnesota,yes
49096,Class B,2015,Summer,New Jersey,yes
49148,Class B,2015,Summer,North Carolina,yes
49238,Class A,2015,Summer,Alabama,yes
49243,Class B,2015,Summer,Colorado,yes
49293,Class B,2015,Summer,Arizona,yes
49309,Class B,2015,Summer,Texas,yes
49480,Class B,2015,Summer,Indiana,yes
49504,Class B,2015,Summer,Washington,yes
49512,Class B,2015,Spring,Massachusetts,yes
49515,Class A,2015,Summer,Illinois,yes
49614,Class B,2015,Summer,Ohio,yes
49621,Class B,2015,Spring,Michigan,yes
49664,Class A,2015,Summer,Washington,yes
49697,Class A,2015,Summer,Massachusetts,yes
49746,Class A,2015,Fall,Virginia,yes
49766,Class B,2015,Fall,Ohio,yes
49773,Class A,2015,Summer,Pennsylvania,yes
49847,Class B,2015,Summer,Ohio,yes
49877,Class B,2015,Fall,Massachusetts,yes
49896,Class B,2015,Fall,California,yes
49902,Class B,2015,Spring,Vermont,yes
49906,Class B,2015,Summer,North Carolina,yes
49909,Class B,2015,Fall,Oklahoma,yes
49918,Class B,2015,Fall,Ohio,yes
49919,Class B,2015,Fall,Missouri,yes
49971,Class B,2015,Fall,Missouri,yes
49977,Class A,2015,Fall,North Carolina,yes
49991,Class B,2015,Fall,Washington,yes
49993,Class B,2015,Fall,Vermont,yes
50039,Class B,2015,Fall,Washington,yes
50045,Class A,2015,Summer,Texas,yes
50064,Class B,2015,Summer,Kentucky,yes
50074,Class B,2015,Fall,North Carolina,yes
50124,Class A,2015,Fall,Idaho,yes
50144,Class A,2015,Fall,Florida,yes
50208,Class A,2015,Fall,Illinois,yes
50214,Class A,2015,Fall,Washington,yes
317,,,,,no
231,,,,,no
224,,,,,no
225,,,,,no
226,,,,,no
143,,,,,no
141,,,,,no
129,,,,,no
50318,Class B,2015,Fall,Kentucky,yes
50341,Class A,2015,Fall,Illinois,yes
50393,Class B,2015,Fall,Ohio,yes
50462,Class B,2015,Fall,Florida,yes
663,,,,,no
50469,Class A,2015,Fall,West Virginia,yes
50541,Class A,2015,Winter,Arkansas,yes
50721,Class A,2015,Summer,North Carolina,yes
50746,Class B,2015,Winter,Kentucky,yes
50756,Class B,2015,Summer,Oklahoma,yes
50967,Class B,2015,Spring,Illinois,yes
51005,Class B,2015,Fall,Maine,yes
51044,Class B,2015,Summer,Florida,yes
51304,Class A,2015,Fall,Ohio,yes
51469,Class B,2015,Summer,Washington,yes
51471,Class A,2015,Fall,West Virginia,yes
51612,Class A,2015,Summer,Texas,yes
51821,Class A,2015,Spring,Texas,yes
51869,Class A,2015,Summer,Virginia,yes
55144,Class B,2015,Fall,Illinois,yes
55410,Class A,2015,Fall,Arkansas,yes
55476,Class B,2015,Fall,Vermont,no
55672,Class A,2015,Winter,Missouri,yes
55727,Class B,2015,Spring,New York,yes
56202,Class B,2015,Fall,Kentucky,yes
56293,Class B,2015,Fall,Massachusetts,yes
228,,,,,no
40,,,,,no
41,,,,,no
116,,,,,no
56346,Class B,2015,Fall,Ohio,yes
56861,Class A,2015,Winter,Idaho,yes
57712,Class A,2015,Fall,Texas,yes
59185,Class B,2015,Summer,Idaho,yes
65650,Class B,2015,Fall,Washington,yes
50643,Class B,2016,Winter,Texas,yes
50826,Class A,2016,Winter,Massachusetts,yes
50837,Class A,2016,Winter,Wisconsin,yes
50901,Class B,2016,Winter,Oregon,yes
50965,Class B,2016,Winter,Illinois,yes
50982,Class A,2016,Winter,Wisconsin,yes
51359,Class B,2016,Winter,Massachusetts,yes
51430,Class B,2016,Spring,Oklahoma,yes
51499,Class B,2016,Spring,Washington,yes
51500,Class A,2016,Spring,New Jersey,yes
51535,Class B,2016,Spring,Pennsylvania,yes
51753,Class B,2016,Spring,Washington,yes
51847,Class B,2016,Spring,Massachusetts,yes
51882,Class B,2016,Spring,Missouri,yes
51902,Class B,2016,Spring,Massachusetts,yes
51934,Class B,2016,Spring,New Hampshire,yes
51959,Class B,2016,Spring,Montana,yes
51962,Class A,2016,Summer,Ohio,yes
51991,Class B,2016,Winter,Maine,yes
55121,Class A,2016,Summer,Texas,yes
55169,Class B,2016,Summer,Connecticut,yes
55171,Class B,2016,Spring,Texas,yes
55195,Class B,2016,Summer,Arizona,yes
55236,Class B,2016,Summer,Texas,yes
55249,Class B,2016,Spring,Texas,yes
55269,Class A,2016,Summer,New Hampshire,yes
55290,Class B,2016,Summer,Maine,yes
55306,Class A,2016,Summer,Virginia,yes
55413,Class A,2016,Summer,New Jersey,yes
55541,Class B,2016,Summer,Michigan,yes
55549,Class B,2016,Summer,Washington,yes
55554,Class B,2016,Fall,West Virginia,yes
55574,Class A,2016,Fall,Florida,yes
55583,Class A,2016,Summer,West Virginia,yes
55598,Class A,2016,Summer,Michigan,yes
55658,Class A,2016,Summer,Washington,yes
115,,,,,no
112,,,,,no
148,,,,,no
152,,,,,no
153,,,,,no
133,,,,,no
55771,Class B,2016,Summer,Connecticut,yes
55870,Class A,2016,Fall,Kentucky,yes
55934,Class A,2016,Fall,Illinois,yes
55961,Class B,2016,Fall,New Jersey,yes
55997,Class B,2016,Summer,Missouri,yes
56061,Class A,2016,Winter,Georgia,yes
56073,Class B,2016,Fall,Ohio,yes
56108,Class A,2016,Winter,Arkansas,yes
56165,Class B,2016,Winter,Florida,yes
56168,Class B,2016,Fall,Illinois,yes
56480,Class A,2016,Fall,New Jersey,yes
56490,Class A,2016,Summer,Idaho,yes
56552,Class B,2016,Fall,Michigan,yes
56614,Class A,2016,Fall,Missouri,yes
56827,Class A,2016,Fall,Washington,yes
56932,Class A,2016,Winter,Washington,yes
57114,Class B,2016,Winter,Colorado,yes
57244,Class B,2016,Spring,Washington,yes
57411,Class B,2016,Spring,Texas,yes
57781,Class A,2016,Winter,Washington,yes
57872,Class B,2016,Fall,Idaho,yes
58046,Class B,2016,Summer,Georgia,yes
58779,Class A,2016,Summer,Washington,yes
59333,Class B,2016,Fall,Michigan,yes
63252,Class A,2016,Winter,North Carolina,yes
63900,Class B,2016,Summer,Washington,yes
65451,Class A,2016,Fall,Washington,yes
65864,Class B,2016,Winter,Washington,yes
66214,Class A,2016,Spring,Missouri,yes
69464,Class B,2016,Spring,North Carolina,yes
70716,Class B,2016,Summer,Pennsylvania,yes
56332,Class B,2017,Winter,Washington,yes
56567,Class B,2017,Winter,Georgia,yes
56576,Class B,2017,Winter,Louisiana,yes
56586,Class A,2017,Winter,Ohio,yes
56735,Class A,2017,Winter,Arkansas,yes
56798,Class B,2017,Winter,Maine,yes
56800,Class B,2017,Winter,Ohio,yes
140,,,,,no
57305,Class B,2017,Spring,Missouri,yes
57401,Class A,2017,Spring,Michigan,yes
57484,Class B,2017,Spring,Washington,yes
57659,Class A,2017,Summer,Ohio,yes
57743,Class B,2017,Summer,Washington,yes
57760,Class A,2017,Summer,Texas,yes
57765,Class B,2017,Summer,Idaho,yes
57774,Class B,2017,Summer,Ohio,yes
57777,Class B,2017,Summer,Kentucky,yes
57784,Class B,2017,Summer,Idaho,yes
57789,Class B,2017,Summer,Washington,yes
57884,Class A,2017,Summer,Florida,yes
57939,Class B,2017,Summer,Iowa,yes
57962,Class B,2017,Summer,Oregon,yes
57991,Class B,2017,Summer,Florida,yes
58026,Class B,2017,Summer,Idaho,yes
58053,Class B,2017,Summer,Ohio,yes
58089,Class B,2017,Summer,Illinois,yes
58126,Class B,2017,Summer,Tennessee,yes
58133,Class B,2017,Summer,Washington,yes
58152,Class B,2017,Summer,Texas,yes
58165,Class B,2017,Summer,Oregon,yes
58220,Class B,2017,Fall,Washington,yes
58238,Class A,2017,Fall,Illinois,yes
58251,Class A,2017,Fall,Idaho,yes
58357,Class A,2017,Spring,Washington,yes
58379,Class B,2017,Summer,Connecticut,yes
58396,Class B,2017,Fall,Washington,yes
58458,Class A,2017,Fall,Ohio,yes
58484,Class B,2017,Fall,Michigan,yes
58534,Class A,2017,Fall,Pennsylvania,yes
58557,Class B,2017,Winter,Texas,yes
58621,Class A,2017,Fall,Michigan,yes
58703,Class B,2017,Spring,Ohio,yes
58768,Class A,2017,Summer,Arkansas,yes
58855,Class B,2017,Fall,Texas,yes
58895,Class A,2017,Winter,Minnesota,yes
59102,Class B,2017,Summer,West Virginia,yes
59236,Class A,2017,Winter,Florida,yes
59532,Class A,2017,Fall,Missouri,yes
59633,Class A,2017,Summer,Kansas,yes
59858,Class A,2017,Summer,Florida,yes
61147,Class B,2017,Summer,Wisconsin,yes
62352,Class B,2017,Spring,Kansas,yes
62393,Class A,2017,Summer,Missouri,yes
62595,Class A,2017,Summer,Arkansas,yes
63381,Class A,2017,Winter,Montana,yes
63451,Class A,2017,Winter,Washington,yes
63827,Class B,2017,Winter,Florida,yes
65276,Class B,2017,Fall,Idaho,yes
65366,Class B,2017,Summer,Texas,yes
69015,Class A,2017,Summer,Texas,yes
69553,Class B,2017,Summer,Washington,yes
58853,Class B,2018,Winter,Ohio,yes
58937,Class B,2018,Winter,Missouri,yes
58980,Class A,2018,Winter,Missouri,yes
59078,Class B,2018,Winter,Ohio,yes
113,,,,,no
132,,,,,no
59159,Class B,2018,Winter,Pennsylvania,yes
89,,,,,no
59229,Class B,2018,Spring,Wisconsin,yes
59235,Class B,2018,Spring,Oklahoma,yes
59279,Class B,2018,Spring,Washington,yes
59280,Class B,2018,Spring,New Jersey,yes
59307,Class B,2018,Spring,Missouri,yes
59332,Class B,2018,Spring,Oklahoma,yes
59346,Class A,2018,Spring,Minnesota,yes
59421,Class B,2018,Spring,Wisconsin,yes
59537,Class B,2018,Summer,Florida,yes
59590,Class B,2018,Spring,Michigan,yes
59607,Class B,2018,Summer,Montana,yes
59632,Class A,2018,Summer,Oregon,yes
59650,Class B,2018,Summer,Michigan,yes
59659,Class B,2018,Summer,Wisconsin,yes
59664,Class B,2018,Summer,New York,yes
59757,Class B,2018,Spring,Nebraska,yes
59799,Class B,2018,Summer,Wisconsin,yes
59838,Class A,2018,Summer,New York,yes
60871,Class A,2018,Summer,Indiana,yes
60877,Class B,2018,Summer,Colorado,yes
60892,Class A,2018,Summer,Connecticut,yes
60924,Class A,2018,Spring,Ohio,yes
119,,,,,no
61038,Class B,2018,Fall,Washington,yes
61066,Class B,2018,Fall,Washington,yes
61097,Class B,2018,Fall,Kentucky,yes
61108,Class B,2018,Fall,Kentucky,yes
61138,Class B,2018,Fall,Connecticut,yes
61157,Class B,2018,Spring,Washington,yes
62169,Class B,2018,Fall,California,yes
62182,Class A,2018,Fall,Idaho,yes
62192,Class A,2018,Fall,Oklahoma,yes
62203,Class B,2018,Fall,Arkansas,yes
62240,Class B,2018,Fall,Florida,yes
62332,Class B,2018,Winter,Washington,yes
62354,Class A,2018,Summer,Washington,yes
62403,Class B,2018,Summer,Washington,yes
62625,Class A,2018,Summer,Arkansas,yes
62714,Class B,2018,Fall,Washington,yes
62796,Class B,2018,Winter,Washington,yes
63078,Class A,2018,Summer,California,yes
63492,Class B,2018,Summer,Texas,yes
65641,Class B,2018,Summer,Washington,yes
67271,Class A,2018,Summer,Louisiana,yes
67425,Class B,2018,Spring,New York,no
68899,Class A,2018,Fall,Georgia,yes
62432,Class A,2019,Winter,Missouri,yes
62549,Class A,2019,Winter,Ohio,yes
151,,,,,no
62744,Class A,2019,Spring,Virginia,yes
62746,Class A,2019,Spring,Texas,yes
62926,Class A,2019,Spring,Texas,yes
62929,Class B,2019,Spring,Colorado,yes
62969,Class A,2019,Spring,Montana,yes
63077,Class B,2019,Summer,Washington,yes
63091,Class A,2019,Summer,Wisconsin,yes
63141,Class B,2019,Summer,Oregon,yes
63148,Class B,2019,Winter,Montana,yes
63153,Class A,2019,Summer,Colorado,yes
63218,Class A,2019,Summer,Vermont,yes
63235,Class A,2019,Summer,New Jersey,yes
63243,Class B,2019,Summer,Texas,yes
63324,Class B,2019,Summer,Washington,yes
63355,Class B,2019,Summer,Wisconsin,yes
63367,Class B,2019,Fall,Missouri,yes
63387,Class A,2019,Spring,Missouri,yes
63405,Class B,2019,Summer,Michigan,yes
63433,Class A,2019,Summer,Florida,yes
63560,Class B,2019,Fall,California,yes
63616,Class A,2019,Fall,Ohio,yes
63645,Class B,2019,Fall,California,yes
63731,Class A,2019,Fall,Connecticut,yes
63981,Class A,2019,Winter,Ohio,yes
65369,Class B,2019,Summer,Idaho,yes
65423,Class A,2019,Fall,Virginia,yes
65588,Class B,2019,Summer,South Dakota,yes
65975,Class A,2019,Summer,New York,yes
66081,Class A,2019,Summer,Texas,yes
67192,Class B,2019,Summer,Idaho,yes
67749,Class A,2019,Winter,North Carolina,yes
69006,Class A,2019,Spring,Oklahoma,yes
69052,Class A,2019,Winter,Georgia,yes
69433,Class B,2019,Spring,North Carolina,no
69612,Class A,2019,Fall,Connecticut,yes
64024,Class A,2020,Winter,North Carolina,yes
64180,Class B,2020,Spring,Idaho,yes
65284,Class B,2020,Spring,Oklahoma,yes
65295,Class A,2020,Winter,Washington,yes
65305,Class B,2020,Spring,Ohio,yes
65388,Class B,2020,Spring,Washington,yes
65393,Class B,2020,Spring,Ohio,yes
65464,Class B,2020,Spring,Washington,yes
65469,Class B,2020,Spring,New York,yes
65536,Class A,2020,Spring,Indiana,yes
65538,Class B,2020,Spring,Washington,yes
65589,Class B,2020,Summer,Indiana,yes
65654,Class B,2020,Spring,Tennessee,yes
65664,Class A,2020,Spring,Montana,yes
65667,Class B,2020,Summer,Washington,yes
65677,Class A,2020,Summer,North Carolina,yes
65679,Class A,2020,Spring,Alabama,yes
65795,Class B,2020,Summer,Illinois,yes
65808,Class A,2020,Summer,Missouri,yes
65849,Class B,2020,Summer,California,yes
65867,Class A,2020,Summer,Michigan,yes
65870,Class B,2020,Spring,Missouri,yes
65880,Class B,2020,Spring,Pennsylvania,yes
65924,Class B,2020,Summer,Idaho,yes
65943,Class B,2020,Summer,California,yes
65970,Class B,2020,Summer,Oregon,yes
65980,Class B,2020,Summer,Washington,yes
65996,Class B,2020,Summer,Massachusetts,yes
66003,Class B,2020,Summer,Washington,yes
66063,Class B,2020,Summer,Missouri,yes
66109,Class A,2020,Fall,Maine,yes
66120,Class B,2020,Fall,Washington,yes
66158,Class A,2020,Fall,Missouri,yes
66182,Class B,2020,Fall,Illinois,yes
66198,Class B,2020,Fall,Oklahoma,yes
66224,Class B,2020,Fall,Maine,yes
67199,Class A,2020,Fall,Texas,yes
67219,Class B,2020,Fall,South Carolina,yes
67232,Class A,2020,Fall,Virginia,yes
67239,Class A,2020,Fall,Ohio,yes
67335,Class B,2020,Fall,Maine,no
67380,Class B,2020,Spring,Oregon,yes
67381,Class A,2020,Fall,Minnesota,yes
67401,Class B,2020,Fall,Idaho,yes
67407,Class B,2020,Fall,Washington,yes
67412,Class A,2020,Winter,Florida,yes
67423,Class A,2020,Summer,Alabama,yes
67451,Class B,2020,Fall,Washington,yes
67472,Class B,2020,Summer,Washington,yes
67585,Class B,2020,Winter,Washington,yes
67619,Class B,2020,Fall,Washington,yes
67703,Class B,2020,Fall,Washington,yes
67746,Class B,2020,Fall,Oklahoma,yes
67875,Class A,2020,Fall,Ohio,yes
68896,Class B,2020,Fall,New York,yes
68897,Class B,2020,Summer,Washington,yes
69437,Class B,2020,Summer,New Mexico,yes
67485,Class B,2021,Winter,Virginia,no
114,,,,,no
125,,,,,no
126,,,,,no
127,,,,,no
154,,,,,no
67486,Class B,2021,Winter,Illinois,yes
67556,Class B,2021,Winter,California,yes
67590,Class B,2021,Winter,Florida,yes
67602,Class B,2021,Winter,Michigan,yes
69008,Class A,2021,Spring,Tennessee,yes
69049,Class B,2021,Spring,Washington,yes
69065,Class A,2021,Spring,Ohio,yes
69193,Class A,2021,Spring,Kansas,yes
69269,Class B,2021,Spring,North Carolina,no
69270,Class B,2021,Spring,Washington,no
69315,Class B,2021,Spring,California,yes
69316,Class B,2021,Summer,Missouri,no
69321,Class B,2021,Summer,Illinois,yes
144,,,,,no
69323,Class A,2021,Summer,Arizona,yes
69394,Class B,2021,Summer,Colorado,no
69411,Class B,2021,Summer,Ohio,yes
69452,Class A,2021,Spring,Florida,yes
69467,Class A,2021,Summer,Wisconsin,yes
69469,Class B,2021,Summer,Ohio,yes
69490,Class B,2021,Summer,Ohio,yes
69503,Class B,2021,Summer,Virginia,yes
69614,Class A,2021,Summer,Washington,yes
69641,Class A,2021,Summer,Tennessee,yes
70712,Class B,2021,Fall,Texas,yes
70712,Class B,2021,Fall,Texas,yes
71700,Class A,2021,Spring,South Carolina,yes
71751,Class B,2021,Summer,Ohio,yes
71773,Class A,2021,Fall,Washington,yes
71794,Class B,2021,Fall,Oklahoma,yes
